,x,y,vx,vy,E_total,E_kin,E_pot
220,7.351990500103218,-171.86519118043054,-11.443401882066096,-19.778257753938128,12.919770254346076,23495.89168870594,-23482.971918451585
221,4.461803322873363,-176.32525308419844,-11.660831093737622,-15.861491665131066,12.91771294164937,17440.28548378652,-17427.367770844896
222,1.5304173733803936,-179.7777688591317,-11.77227181775234,-11.726996172179057,12.915542453702074,12424.89703380067,-12411.981491346989
223,-1.41521087565497,-182.1752679245177,-11.774375767807985,-7.430925507818611,12.913274470745819,8723.456038093193,-8710.542763622449
224,-4.347533099419639,-183.4846290990996,-11.665755838191531,-3.0317808789384753,12.910920610069297,6537.669955838854,-6524.759035228781
225,-7.238898279608412,-183.68756143069362,-11.446974151388181,1.4104403548194675,12.908488920831587,5986.015164767359,-5973.106675846531
226,-10.062036705059434,-182.78087008227303,-11.120512675920727,5.835111790643475,12.905984207900474,7097.144930307903,-7084.238946099969
227,-12.790534421771374,-180.7765044378362,-10.690726205389367,10.181851425201437,12.903408194542862,9808.277635956398,-9795.374227761844
228,-15.399293742752093,-177.70138812230675,-10.163777934646749,14.391391185840394,12.900759525917238,13968.653497591353,-13955.752738065465
229,-17.864975542757897,-173.5970331974872,-9.5475583111561,18.40643229905271,12.898033613106236,19347.867885804157,-19334.969852191076
230,-20.166419284786116,-168.5189433309683,-8.851588250277864,22.172476513977717,12.895222305436619,25648.619819190775,-25635.72459688534
231,-22.285037042553157,-162.53581316845165,-8.08690815114667,25.63862373976928,12.892313378455583,32523.16998215445,-32510.277668776005
232,-24.205178175395133,-155.72853340455904,-7.265954391876317,28.758327465321535,12.889289821963757,39592.59713223721,-39579.70784241526
233,-25.91446174498999,-148.1890130766398,-6.402425053210664,31.490100399066257,12.886128919766634,46467.78613673636,-46454.900007816585
234,-27.404074182116393,-140.0188323382868,-5.511136414806252,33.79816406806259,12.882801137224305,52770.98335294263,-52758.1005518054
235,-28.669030028801217,-131.32774035369755,-4.607871127024524,35.65303757868947,12.87926890158269,58156.72042098194,-58143.841152080364
236,-29.70839365933471,-122.23201396793102,-3.7092176425609917,37.03206220349456,12.875485503464006,62330.93669535192,-62318.061209848456
237,-30.52545951346424,-112.85269348944236,-2.8323981611089777,37.919859578232646,12.871394670393784,65067.2203399171,-65054.348945246704
238,-31.127887253359344,-103.31371243052443,-1.9950785904929806,38.308721400567954,12.866932021745015,66219.23132678594,-66206.3643947642
239,-31.52778598123857,-93.73993877942125,-1.2151485189885673,38.19892640139998,12.862030917603988,65728.55538642476,-65715.69335550716
240,-31.741737786041483,-84.25514711449769,-0.5104520524121491,37.598974003573595,12.856637568562292,63627.453333864665,-63614.59669629611
241,-31.79074516229514,-74.97994501661836,0.10155689727857375,36.52571064673174,12.850743833798333,60036.20334234707,-60023.35259851327
242,-31.700079713455562,-66.02968593980931,0.6042641380850342,35.0043013676357,12.844449351221556,55154.98122231772,-55142.13677296649
243,-31.499003199755713,-57.5124165561888,0.9836841890301387,33.07405007365027,21.95134925392631,49268.7190286133,-49246.76767935937
244,-31.217142995454623,-49.51174768227597,1.2554906235001695,30.908146596624682,21.9497396396182,43060.04022348625,-43038.09048384663
245,-30.879208025019064,-42.06874741022745,1.4320741063250084,28.61746565429273,21.948567412437114,36945.457952428376,-36923.50938501594
246,-30.50900917007115,-35.21101022476772,1.5140188517187028,26.230842435310187,21.948212498122302,31065.720657724316,-31043.772445226194
247,-30.129012943953413,-28.958509847253794,1.519984904470941,23.785001510055707,20.243607164884452,25561.649292442733,-25541.40568527785
248,-29.749016717835676,-23.318509469739865,1.519984904470941,21.335001510055708,20.243607164884452,20587.16895947545,-20566.925352310565
249,-29.36902049171794,-18.291009092225938,1.519984904470941,18.88500151005571,20.24360716488809,16152.913626508167,-16132.670019343279
250,-28.989024265600204,-13.876008714712011,1.519984904470941,16.43500151005571,20.24360716488809,12258.883293540883,-12238.639686375995
251,-28.609028039482467,-10.073508337198083,1.519984904470941,13.98500151005571,20.24360716488991,8905.0779605736,-8884.83435340871
252,-28.22903181336473,-6.883507959684156,1.519984904470941,11.53500151005571,20.243607164891728,6091.497627606318,-6071.254020441426
253,-27.849035587246995,-4.306007582170228,1.519984904470941,9.085001510055712,20.243607164893092,3818.1422946390344,-3797.8986874741413
254,-27.46903936112926,-2.3410072046563,1.519984904470941,6.635001510055712,20.243607164893092,2085.01196167175,-2064.768354506857
255,-27.089043135011522,-0.9885068271423723,1.519984904470941,4.185001510055713,20.24360716489366,892.1066287044661,-871.8630215395724
256,-26.709046908893786,-0.24850644962844393,1.519984904470941,1.7350015100557132,20.243607164893774,239.42629573718133,-219.18268857228756
257,-26.32905068277605,-0.12100607211451564,1.519984904470941,-0.7149984899442865,20.243607164893746,126.97096276989656,-106.72735560500281
258,-25.949054456658313,-0.6060056946005874,1.519984904470941,-3.1649984899442862,20.243607164893547,554.7406298026117,-534.4970226377181
259,-25.569058230540577,-1.703505317086659,1.519984904470941,-5.614998489944286,20.243607164893092,1522.7352968353266,-1502.4916896704335
260,-25.18906200442284,-3.4135049395727304,1.519984904470941,-8.064998489944285,20.243607164892637,3030.9549638680414,-3010.711356703149
261,-24.809065778305104,-5.7360045620588025,1.519984904470941,-10.514998489944285,20.243607164891728,5079.399630900756,-5059.156023735864
262,-24.429069552187368,-8.671004184544874,1.519984904470941,-12.964998489944284,20.24360716488991,7668.069297933469,-7647.825690768579
263,-24.04907332606963,-12.218503807030944,1.519984904470941,-15.414998489944283,20.24360716488991,10796.963964966184,-10776.720357801294
264,-23.669077099951895,-16.378503429517014,1.519984904470941,-17.864998489944284,20.24360716488991,14466.083631998898,-14445.840024834008
265,-23.28908087383416,-21.151003052003084,1.519984904470941,-20.314998489944283,20.243607164891728,18675.428299031613,-18655.18469186672
266,-22.909084647716423,-26.536002674489154,1.519984904470941,-22.764998489944283,20.24360716488809,23424.997966064326,-23404.754358899438
267,-22.529088421598686,-32.53350229697523,1.519984904470941,-25.214998489944282,20.243607164877176,28714.792633097033,-28694.549025932156
268,-22.14909219548095,-39.1435019194613,1.519984904470941,-27.66499848994428,20.243607164877176,34544.81230012975,-34524.56869296487
269,-21.769095969363214,-46.36600154194737,1.527439215782812,-30.106723793024006,27.77704163348244,40893.654964830705,-40865.87792319722
270,-21.37771701565532,-54.18761949565453,1.6191109324934085,-32.44440965443701,27.77803360922553,47486.75571164902,-47458.977678039795
271,-20.951996152017774,-62.575921832892085,1.8013298993111277,-34.62290074117284,23.949330751303933,54089.55203126666,-54065.60270051536
272,-20.469974694294248,-71.46810814459187,2.0679954087531844,-36.44164106856119,23.951573706122872,59952.141395121136,-59928.18982141501
273,-19.912001644932598,-80.75869854584236,2.4065386445328367,-37.80445828907056,23.95296446235443,64573.58226499676,-64549.629300534405
274,-19.261936803479557,-90.32981974964366,2.802256259414799,-38.681698513757404,23.953533796753618,67685.6898023693,-67661.73626857255
275,-18.50734032778643,-100.05730564027255,3.2403491706459815,-39.05268035669824,23.953407287437585,69102.52676055678,-69078.57335326934
276,-17.63943182178604,-109.81293601413596,3.7064020476505553,-38.90562596987622,23.95272293270682,68732.33167110308,-68708.37894817037
277,-16.652955726322354,-119.46663760811627,4.1866666027556,-38.2374450480089,23.951602148081292,66583.36714689583,-66559.41554474775
278,-15.54599253043856,-128.88862040388847,4.668222647795109,-37.05343987834844,23.950143611058593,62763.73692784965,-62739.78678423859
279,-14.319739079906595,-137.95143310617965,5.139071541460327,-35.366955475453196,23.948424987203907,57475.42181599213,-57451.47339100493
280,-12.978270233819472,-146.531924765919,5.588196205991462,-33.19897834129706,23.946506594482344,51003.00448841558,-50979.0579818211
281,-11.528287607899705,-154.51309931590797,6.005606606273521,-30.577680228320155,23.944435012090253,43697.78274846229,-43673.83831345021
282,-9.97885774701126,-161.7858487042534,6.382379780208004,-27.53790255092985,23.94224610720994,35958.18818534925,-35934.24593924204
283,-8.341140579457605,-168.25054942769273,6.710697805147401,-24.12057897665504,23.93996743502794,28207.610784047843,-28183.67081661281
284,-6.628108582845218,-173.8185069761559,6.9838840402532005,-20.372096380380285,23.937620094482554,20870.86262486431,-20846.925004769844
285,-4.85425721264539,-178.41323307793783,7.19643653258484,-16.343596963015816,23.935220143699553,14350.583720565966,-14326.648500422249
286,-3.0353075048380402,-181.97154162928564,7.344056926987818,-12.090226623701309,23.9327796639991,9004.893838168218,-8980.96105850421
287,-1.1879021933415823,-184.44445070823983,7.423673163410141,-7.670336556676756,23.930307544389507,5127.524375842249,-5103.594068297854
288,0.6707029091438539,-185.79788000896397,7.43345444401306,-3.1446465294022623,23.927810039749602,2931.527104474464,-2907.599294434738
289,2.5229501776036845,-186.0131352944552,7.3728172763051605,1.4246205787461443,23.925291141611524,2537.459027242688,-2513.5337361010606
290,4.351291747536833,-185.0871739662067,7.2424217783358875,5.974622603197212,23.92275278523448,3966.695480967705,-3942.7727281824627
291,6.138498899534637,-183.03264851066214,7.044157832180426,10.44278941852043,23.920194903883385,7140.2404681904,-7116.3202732865175
292,7.867966707955586,-179.8777273313612,6.781121074555112,14.767710681849099,23.917615331622073,11883.099681475896,-11859.182066144276
293,9.524011452862808,-175.66569524302398,6.457579108333607,18.89000898058718,23.915009538526647,17933.974525217294,-17910.05951567876
294,11.092158438094417,-170.4543386210042,6.078928697183105,22.753187707935723,23.912370172824012,24959.741624009708,-24935.829253836884
295,12.559418093282796,-164.3151227969835,5.651645054044736,26.304443611556174,23.90968636306934,32573.918048870102,-32550.00836250704
296,13.914548553496457,-157.33217169660475,5.183224627163367,29.49543488346024,23.906942716508638,40358.09234250343,-40334.18539978693
297,15.148303287564278,-149.6010618486568,4.682122975541099,32.28299690850864,23.904117923637386,47885.13742287909,-47861.23330495544
298,16.2536627484817,-141.2274446731021,4.157689316655703,34.62979939420808,23.90118285655626,54742.92239416172,-54719.02121130517
299,17.2260493783235,-132.32551228467844,3.6200989550046527,36.50494058634836,23.89809802750824,60557.21116455823,-60533.313066530725
300,18.06352549082025,-123.01632283717734,3.0802837639800553,37.88447661092631,23.89481028994487,65012.47722677078,-64988.582416480844
301,18.766973354011434,-113.42600160658914,2.5498586909937666,38.751886526850825,23.891248774685664,67869.47199302816,-67845.58074425346
302,19.34025581708246,-103.68383356358058,2.0410380704129,39.09847598132342,23.887320432957495,68978.54972101496,-68954.66240058202
303,19.79035343086111,-93.92026229462743,1.566528149272439,38.92372333153276,23.882906625804026,68287.9611794477,-68264.07827282189
304,20.127469215195237,-84.26480939466558,1.1393701448886409,38.23556932624087,23.877864898880944,65846.56167129759,-65822.68380639871
305,20.365083689849296,-74.84392933836129,0.7726902592158225,37.050640200233524,23.87204619453405,61800.61452677313,-61776.7424805786
306,20.519929157563325,-65.7788203960512,0.4792909672255723,35.394366237843656,23.865349362393317,56384.589654444186,-56360.72430508179
307,20.611833411557917,-57.183227862239725,0.27086193157240357,33.31388446416024,23.190410576215072,49944.971892482645,-49921.78148190643
308,20.66310489337955,-49.138834702196235,0.15531151652875846,31.016499816904087,23.188630398493842,43292.132215163,-43268.94358476451
309,20.69773287569129,-41.68601676203185,0.13287440514711318,28.592555044873762,22.766897963476367,36789.83368207557,-36767.066784112096
310,20.730951476978067,-34.844128000813406,0.13287440514711318,26.142555044873763,22.766897963480005,30755.28779468091,-30732.52089671743
311,20.764170078264844,-28.614739239594964,0.13287440514711318,23.692555044873764,22.766897963480005,25260.96690728624,-25238.20000932276
312,20.79738867955162,-22.997850478376524,0.13287440514711318,21.242555044873765,22.766897963480005,20306.871019891576,-20284.104121928096
313,20.830607280838397,-17.993461717158084,0.13287440514711318,18.792555044873765,22.766897963480005,15893.000132496913,-15870.233234533433
314,20.863825882125173,-13.601572955939643,0.13287440514711318,16.342555044873766,22.766897963481824,12019.354245102248,-11996.587347138766
315,20.89704448341195,-9.822184194721201,0.13287440514711318,13.892555044873767,22.766897963483643,8685.933357707583,-8663.1664597441
316,20.930263084698726,-6.65529543350276,0.13287440514711318,11.442555044873767,22.766897963483643,5892.737470312918,-5869.970572349434
317,20.963481685985503,-4.100906672284317,0.13287440514711318,8.992555044873768,22.766897963485462,3639.766582918254,-3616.9996849547683
318,20.99670028727228,-2.1590179110658756,0.13287440514711318,6.542555044873769,22.766897963485462,1927.020695523588,-1904.2537975601026
319,21.029918888559056,-0.8296291498474333,0.13287440514711318,4.0925550448737695,22.76689796348603,754.4998081289223,-731.7329101654362
320,21.063137489845833,-0.11274038862899083,0.13287440514711318,1.6425550448737698,22.766897963486272,122.2039207342562,-99.43702277076993
321,21.09635609113261,-0.008351627410548401,0.13287440514711318,-0.8074449551262299,22.766897963486247,30.13303333958994,-7.366135376103691
322,21.129574692419386,-0.5164628661921059,0.13287440514711318,-3.2574449551262297,22.76689796348603,478.2871459449235,-455.5202479814375
323,21.162793293706162,-1.6370741049736632,0.13287440514711318,-5.707444955126229,22.766897963485917,1466.666258550257,-1443.899360586771
324,21.19601189499294,-3.3701853437552205,0.13287440514711318,-8.157444955126229,22.766897963485007,2995.27037115559,-2972.503473192105
325,21.229230496279715,-5.715796582536778,0.13287440514711318,-10.607444955126228,22.766897963484553,5064.099483760923,-5041.332585797439
326,21.262449097566492,-8.673907821318334,0.13287440514711318,-13.057444955126227,22.766897963483643,7673.153596366255,-7650.386698402772
327,21.29566769885327,-12.244519060099892,0.13287440514711318,-15.507444955126227,22.766897963481824,10822.432708971588,-10799.665811008106
328,21.328886300140045,-16.427630298881446,0.13287440514711318,-17.957444955126228,22.766897963485462,14511.936821576923,-14489.169923613437
329,21.36210490142682,-21.223241537663004,0.13287440514711318,-20.407444955126227,22.766897963483643,18741.665934182256,-18718.899036218772
330,21.395323502713598,-26.63135277644456,0.13287440514711318,-22.857444955126226,22.766897963483643,23511.62004678759,-23488.853148824106
331,21.428542104000375,-32.65196401522612,0.13287440514711318,-25.307444955126225,22.766897963476367,28821.79915939292,-28799.032261429442
332,21.46176070528715,-39.28507525400768,0.13287440514711318,-27.757444955126225,22.766897963476367,34672.20327199825,-34649.436374034776
333,21.494979306573928,-46.530686492789236,0.12564772456031612,-30.199341266092343,28.156997784295527,41040.72001154678,-41012.56301376248
334,21.516815449181408,-54.375316220766905,0.032640949429968785,-32.53485532441818,28.15756146897911,47633.30443855808,-47605.1468770891
335,21.50333390670103,-62.78536717932476,-0.15612413461046104,-34.7046160426602,26.969950189355586,54199.56372362439,-54172.59377343503
336,21.43106530859129,-71.69578023850204,-0.4366384056400939,-36.50506695160243,26.97170977861242,59976.475480721514,-59949.5037709429
337,21.278187568086476,-80.99958211157737,-0.7989690004088768,-37.846291262184266,26.972689353118767,64484.10511945647,-64457.132430103346
338,21.025815083798676,-90.5782441244982,-1.230413159778332,-38.69996009293085,26.97294157896249,67464.03724821882,-67437.06430663986
339,20.65832665906457,-100.30724693685072,-1.7176590544405397,-39.04648622223261,26.97258336804225,68741.02975186362,-68714.05716849558
340,20.16345212857136,-110.05826417944019,-2.2472743141487013,-38.87497973551415,26.971736251056427,68234.14310758509,-68207.17137133403
341,19.53226103568194,-119.70131640997312,-2.8060138696831283,-38.18306843268082,26.970505880730343,65961.91929472382,-65934.94878884309
342,18.75908953934281,-129.1068693986265,-3.381016209862012,-36.97663749549104,26.968978049219004,62041.634598793666,-62014.66562074445
343,17.84142686527563,-138.14785943979157,-3.9599372892068407,-35.269507452597516,26.967220417878707,56682.866667747716,-56655.89944732982
344,16.7797727258817,-146.70163082868814,-4.531052686659739,-33.083053363318385,26.96528565355402,50175.84862302563,-50148.883337372084
345,15.57747128374006,-154.65177053950515,-5.083345101424156,-30.44576271262713,26.96321449059178,42875.31890581962,-42848.35569132904
346,14.24052413168549,-161.88982440742632,-5.606585622062673,-27.39272919215357,26.96103831162327,35180.7936719482,-35153.832633636586
347,12.777383351273306,-168.31687860675004,-6.091412100048517,-23.965081303142057,26.95878120334237,27514.369045747193,-27487.41026454384
348,11.198725266715886,-173.84499024331248,-6.529405151620325,-20.209347084953986,26.95646155043505,20297.287855536488,-20270.331393986038
349,9.517205578971655,-178.39845150078676,-6.913160899223257,-16.176758602512308,26.95409324785578,13926.56906261274,-13899.614969364891
350,7.747196874453205,-181.91487295163716,-7.236358963632007,-11.9225018731466,26.951686606626026,8752.992388457467,-8726.040701850841
351,5.904509899623728,-184.34607328303122,-7.493824077496104,-7.504919609093119,26.949249010009225,5061.654793953484,-5034.705544943485
352,4.006100389596644,-185.65876470733,-7.681579805728753,-2.984675497198003,26.946785365405958,3056.173026090927,-3029.2262407255475
353,2.069763587807916,-185.83502564084895,-7.796893112576046,1.576110245765821,26.94429838110227,2847.4049572084705,-2820.460658827389
354,0.11381886865948165,-184.8725547643188,-7.838308846227585,6.1147435917288995,26.94178868594463,4447.312864264767,-4420.37107557882
355,-1.843212938756864,-182.78470325006032,-7.805673585746254,10.568846818357876,26.939254796685418,7768.307843870857,-7741.368589074176
356,-3.7829368383977515,-179.60028468402004,-7.700148693869194,14.877245000662107,26.936692925839452,12628.111892283949,-12601.175199358113
357,-5.687412891287311,-175.36316495669425,-7.524212831838484,18.980837980037226,26.934096611541463,18759.869512345194,-18732.935415733635
358,-7.539484816737383,-170.13163707620492,-7.28165460839503,22.823447321880188,26.931456132471794,25826.950867077023,-25800.019410944544
359,-9.32310563061217,-163.97758839725185,-6.977556438020762,26.352628478172765,26.92875765671488,33441.62946994652,-33414.70071228981
360,-11.02365829550218,-156.98547008423594,-6.618271042275184,29.520439398022923,26.925982050655875,41186.6034228613,-41159.67744081063
361,-12.628269751036932,-149.2510806513488,-6.211392282536292,32.28415820876757,26.92310325341532,48638.17194013287,-48611.248836879444
362,-14.126117125540402,-140.88017705444116,-5.765722049871471,34.60694435505106,26.920086098325555,55389.78667574887,-55362.86658965054
363,-15.508725325448395,-131.98692795037562,-5.291234553625082,36.45843974581677,26.9168834642187,61074.674631037255,-61047.75774757302
364,-16.770255410288414,-122.69222429474675,-4.799038187178474,37.815308961999364,26.91343268721539,65386.276173606,-65359.36274091878
365,-17.907782925287396,-113.12186235764806,-4.301332611146738,38.66172017986637,26.909651376423426,68095.35312741005,-68068.44347603363
366,-18.921564228823797,-103.40461354502963,-3.8113538547803967,38.989770503648685,26.90543340764998,69062.78799600941,-69035.88256260176
367,-19.815286089826653,-93.67019442859609,-3.3432918278757406,38.7998593346828,26.900647535541793,68247.30080868807,-68220.40016115253
368,-20.596288380459267,-84.04714999078823,-2.912151378467377,38.10100804191022,26.89514506206615,65707.53477573676,-65680.6396306747
369,-21.275740288185325,-74.66066527235921,-2.5335099312384526,36.91110770771928,26.888791417804896,61598.18451521419,-61571.29572379638
370,-21.868736341455683,-65.63032920362038,-2.223106511315228,35.257040283744566,26.88155029817426,56160.04914586077,-56133.16759556259
371,-22.394261340955,-57.067895556823665,-1.9956368765309829,33.18784166127987,24.929058134235675,49743.69303047193,-49718.76397233769
372,-22.873887023614152,-49.05242907183608,-1.8562934523852404,30.912628901529416,24.92676608068723,43156.640294326804,-43131.71352824612
373,-23.330045206045632,-41.621841406275394,-1.8083725860827742,28.514400133385934,24.924849067581818,36735.35518696209,-36710.43033789451
374,-23.782069742143484,-34.79942546734019,-1.8080981443914024,26.064663755740796,25.52293978702437,30718.61620198108,-30693.093262194056
375,-24.234094278241336,-28.589509528404992,-1.8080981443914024,23.614663755740796,25.522939787028008,25241.470343840236,-25215.947404053208
376,-24.68611881433919,-22.992093589469793,-1.8080981443914024,21.164663755740797,25.522939787031646,20304.54948569939,-20279.02654591236
377,-25.13814335043704,-18.007177650534594,-1.8080981443914024,18.714663755740798,25.522939787033465,15907.853627558547,-15882.330687771513
378,-25.590167886534893,-13.634761711599396,-1.8080981443914024,16.2646637557408,25.522939787033465,12051.382769417702,-12025.859829630668
379,-26.042192422632745,-9.874845772664196,-1.8080981443914024,13.8146637557408,25.522939787033465,8735.136911276855,-8709.613971489822
380,-26.494216958730597,-6.727429833728996,-1.8080981443914024,11.3646637557408,25.522939787035284,5959.11605313601,-5933.593113348975
381,-26.94624149482845,-4.192513894793796,-1.8080981443914024,8.9146637557408,25.522939787035284,3723.320194995164,-3697.7972552081287
382,-27.3982660309263,-2.2700979558585965,-1.8080981443914024,6.464663755740801,25.522939787035284,2027.7493368543178,-2002.2263970672825
383,-27.850290567024153,-0.9601820169233961,-1.8080981443914024,4.014663755740802,25.522939787035853,872.4034787134714,-846.8805389264355
384,-28.302315103122005,-0.2627660779881955,-1.8080981443914024,1.5646637557408023,25.52293978703605,257.2826205726245,-231.75968078558847
385,-28.754339639219857,-0.17785013905299496,-1.8080981443914024,-0.8853362442591974,25.52293978703605,182.38676243177764,-156.8638226447416
386,-29.20636417531771,-0.7054342001177943,-1.8080981443914024,-3.335336244259197,25.522939787035853,647.7159042909306,-622.1929645038947
387,-29.65838871141556,-1.8455182611825935,-1.8080981443914024,-5.785336244259197,25.52293978703574,1653.2700461500835,-1627.7471063630478
388,-30.110413247513414,-3.598102322247393,-1.8080981443914024,-8.235336244259196,25.522939787035284,3199.0491880092363,-3173.526248222201
389,-30.562437783611266,-5.963186383312192,-1.8080981443914024,-10.685336244259195,25.522939787034375,5285.053329868389,-5259.530390081354
390,-31.014462319709118,-8.94077044437699,-1.8080981443914024,-13.135336244259195,25.522939787031646,7911.282471727539,-7885.759531940507
391,-31.46648685580697,-12.53085450544179,-1.8080981443914024,-15.585336244259194,25.522939787031646,11077.73661358669,-11052.213673799659
392,-31.918511391904822,-16.73343856650659,-1.8080981443914024,-18.035336244259195,25.522939787033465,14784.415755445847,-14758.892815658814
393,-32.370535928002674,-21.548522627571387,-1.8080981443914024,-20.485336244259194,25.522939787031646,19031.319897305,-19005.796957517967
394,-32.822560464100526,-26.976106688636186,-1.8080981443914024,-22.935336244259194,25.522939787028008,23818.44903916415,-23792.92609937712
395,-33.27276170605355,-33.01516229740887,-1.7829940071301196,-25.370590344389367,24.435725352821464,29108.06649235282,-29083.630767
396,-33.70701649769871,-39.656421432893154,-1.6763919487299939,-27.74741534467242,24.434985987834807,34772.82067239881,-34748.38568641098
397,-34.10340997773676,-46.88172863163326,-1.4793964591535345,-30.03850647120929,24.435050103951653,40702.52182069072,-40678.08677058677
398,-34.43896571321753,-54.66625552177719,-1.1895855909739121,-32.21659889285122,24.43562583829771,46769.59611455019,-46745.160488711896
399,-34.69024003283688,-62.97712347168077,-0.8006770671031826,-34.22375849821459,38.938063488290936,52735.802827945525,-52696.864764457234
400,-34.82785960215754,-71.74534930461307,-0.27868457237398625,-35.853421261724584,38.93969203440065,57849.54665677037,-57810.60696473597
401,-34.81943359059009,-80.86804705753197,0.36493955873791717,-37.05418699849752,38.941106109676184,61791.567975051956,-61752.62686894229
402,-34.63668046196872,-90.23430666923272,1.1129523723235237,-37.797902151421916,38.94212767278077,64346.403151418664,-64307.461023745884
403,-34.25578033169191,-99.72719285725942,1.9469938249184358,-38.064557767674046,38.94270522410807,65371.56043512893,-65332.61772990483
404,-33.65759055846834,-109.2258009871767,2.848079713468097,-37.84241130337547,38.942851857776986,64807.18430886487,-64768.24145700709
405,-32.82775027893982,-118.6073194499139,3.7969989844098104,-37.12792801532061,38.94260836772446,62680.510799929725,-62641.56819156201
406,-31.756695807713765,-127.7490607116331,4.774633160738395,-35.92559585402317,38.94202392081206,59105.05016788034,-59066.10814395953
407,-30.439603579213184,-136.53043372308974,5.76222011275143,-34.24764517219104,38.941146885219496,54274.69712106439,-54235.75597417918
408,-28.87627208952476,-144.83483613994352,6.741580951830654,-32.11368930579021,38.94002095522592,48453.20795515097,-48414.267934195756
409,-27.070950298674056,-152.55144763865562,7.695323170076793,-29.550293600230898,38.93868386404938,41959.70327482956,-41920.764590965526
410,-25.03211734846746,-159.57690695754016,8.607027920394023,-26.590476679124723,38.937167289550416,35151.04708404831,-35112.10991675877
411,-22.772217000909745,-165.81685607786204,9.4614253690868,-23.273146779080257,38.93549726047786,28402.10689569358,-28363.171398433115
412,-20.307349578192415,-171.18733570659361,10.244559377199186,-19.642476463915756,38.93369472504128,22085.00453107999,-22046.070836354964
413,-17.656924094922726,-175.616017185064,10.943941124236188,-15.747220167200942,38.93177611977444,16548.515564627163,-16509.583788507356
414,-14.843273494742544,-179.04325722441598,11.548690391336875,-11.639980334075162,38.929753862146754,12098.762636967593,-12059.832883105439
415,-11.891236281298797,-181.42296347266162,12.049662832737283,-7.376429201018557,38.9276367315033,8982.27369631303,-8943.346059581527
416,-8.82770826355235,-182.72326081896765,12.439561510959097,-3.0144943469958063,38.925430122733815,7372.344003885209,-7333.418573762465
417,-5.681168549798334,-182.92695048757895,12.71303113357396,1.3864829837189792,38.92313616321189,7359.457305031339,-7320.534168868093
418,-2.481184280180496,-182.03175630612893,12.866733728032806,5.7666071716611835,38.92075368599035,8946.296779515804,-8907.376025829813
419,0.7421011429841258,-180.05035498653035,12.899404871910612,10.06629515734738,38.91827804665081,12047.622490993794,-12008.704212947167
420,3.958491399497172,-177.0101897647075,12.811890019347258,14.227140970152945,38.91570077155484,16495.02297236045,-16456.107271588902
421,7.1382671819402175,-172.95306924006576,12.607160895900819,18.19276799164413,38.91300901534851,22046.27908738148,-22007.366078366147
422,10.252717768774172,-167.93455566697097,12.29031233540994,21.90965956941096,38.91018480446655,28398.82318872349,-28359.913003919006
423,13.274669431747133,-162.0231492068733,11.868540252810982,25.327959363225556,38.90720404422609,35206.54979570099,-35167.64259165675
424,16.17900606770881,-155.29927667803318,11.351101610486396,28.402233863127645,38.904035276704235,42099.047828432165,-42060.14379315548
425,18.943177652945973,-147.85409506857312,10.749257126768226,31.092190852373076,38.90063821195508,48702.188734999625,-48663.28809678767
426,21.547692247350284,-139.78812144500804,10.076196918373729,33.36334913808434,38.89696213782008,54658.92645214008,-54620.029490002256
427,23.976587184138697,-131.20970185427004,9.3469480094286,35.18765649132717,38.892944495164556,59649.14728991701,-59610.25434542184
428,26.217874551943225,-122.233332400182,8.578260337402302,36.54405411006446,38.88851028677891,63407.44985470059,-63368.56134441381
429,28.263954800285422,-112.9778460056135,7.788464150116298,37.41898643359601,38.88357374239422,65737.83237908802,-65698.94880534563
430,30.111989876996905,-103.56447878509005,6.997286227345267,37.80685373314552,38.878045059449505,66524.40916860849,-66485.53112354904
431,31.76422331331867,-94.11483112124489,6.225605364628412,37.71039995127507,38.87184731307207,65737.45919885476,-65698.58735154168
432,33.2282288658819,-84.74874159833603,5.495120435488383,37.141017762171174,38.86495140563056,63434.31970546965,-63395.454754064005
433,34.51706207447247,-75.58209848165734,4.8279007642775085,36.11893549193964,38.85743753395218,59754.87570872738,-59716.01827119342
434,35.649282034045825,-66.72462498526735,4.245794844449269,34.67322865030964,38.849582239068695,54911.68015040123,-54872.83056816216
435,36.64880712309161,-58.27769118407414,3.769695675828578,32.84158292042233,38.84193735504232,49175.10783933014,-49136.26590197509
436,37.54239204972525,-50.32531184262468,3.3910876662297977,30.754249935927728,44.73675628631463,43079.551410670494,-43034.81465438418
437,38.34996715241976,-42.909691349148375,3.0804549232847647,28.554691774676424,44.73575836791133,37118.68311965233,-37073.947361284416
438,39.08787783505876,-36.054912116878924,2.8327439383417463,26.271690007812925,44.735994772232516,31420.17603390732,-31375.440039135086
439,39.7709370241245,-29.778830030247832,2.640070255200133,23.928731659746482,44.73746567872877,26079.937640844575,-26035.200175165846
440,40.41162071888573,-24.093895397933206,2.491813286656359,21.545395874847,44.73979628424786,21168.594758674408,-21123.85496239016
441,41.0195434763647,-19.00823569296933,2.375944496398155,19.136626650282828,44.742382067852304,16733.501631102583,-16688.75924903473
442,41.601289767541736,-14.526827096016042,2.2804844340146695,16.712753700662205,44.744655054439136,12803.253548075165,-12758.508893020726
443,42.16058799867019,-10.652575521885698,2.194735721858343,14.280160228307338,44.74628396839944,9393.292846571929,-9348.54656260353
444,42.6987394563261,-7.387178255088584,2.1100674801450037,11.842316656978943,44.747209633530474,6511.178185871689,-6466.430976238158
